Species,block,parameter,count,mean,std,min,max,q2.5,q15.9,q25,q50,q75,q84.1,q97.5
Pine,CI95_hi,CI95_hi_a0,200,0.21608423374656646,0.0183487360840836,0.1767186902791858,0.268514274260606,0.18173927765766984,0.19559059528116005,0.20148723623462642,0.21573583228431426,0.22959067270157363,0.2343477747749752,0.2516321910592186
Pine,CI95_hi,CI95_hi_a_DBH_cm,200,-0.37369746706848844,0.06616848385953146,-0.5768676317387983,-0.1378196901708682,-0.5015106803977551,-0.4338856816518881,-0.42182538459554364,-0.37673399074237957,-0.3313415328588568,-0.30624124815603276,-0.2526131072912487
Pine,CI95_hi,CI95_hi_a_H_m,200,1.571553988889879,0.0889310360828464,1.2791759601701878,1.8422307229670047,1.401699496568266,1.4819929424015907,1.5102612368235446,1.572577171919784,1.6359129738416442,1.6610675364122802,1.7287666469926701
Pine,CI95_hi,CI95_hi_a_BA_sq_m_sq_m,200,0.7618780590570011,0.03425831651825038,0.6592901784662699,0.8400886140434148,0.6937554321901734,0.7312161513048342,0.7389080416595548,0.7611862718753071,0.7845159349811093,0.7976983407198069,0.828000692077489
Spruce,param,a0,200,0.06565492932565513,0.036069326981726095,0.0102623224106643,0.1087911276696426,0.0102623224106645,0.010347798008401217,0.010347798049439302,0.0730467254281034,0.09205180577292142,0.10879112766961845,0.10879112766962933
Spruce,param,a_DBH_cm,200,-0.07481183375053481,0.3357384104591687,-0.7528633202208422,0.21275200767593,-0.7528633188879459,-0.7528633159941674,-0.3252886148859516,0.0924988969933219,0.1076872479714457,0.10768724797145028,0.2127520076759284
Spruce,param,a_H_m,200,0.9472323336177033,0.23926885400716172,0.7510200813198702,1.4058774351402603,0.7510200813198712,0.7790454646623449,0.7790454646623466,0.79189802196566,1.087905611025191,1.4058774320353442,1.4058774341611153
Spruce,param,a_BA_sq_m_sq_m,200,1.2032755053897766,0.44388237425070626,0.6737215350419141,2.009586805848816,0.6737215350420249,0.6737215350421165,0.9693389875562228,1.096491978890365,1.8291750527298483,1.829175054266791,2.009586805848804
Spruce,SE,SE_a0,200,0.08346518188976092,0.07066875969694807,0.0123226687760605,0.2263435572557287,0.012322668776091932,0.046278432395799256,0.04930251744770293,0.0577842257921204,0.062457725472588405,0.22634355724976338,0.22634355725363023
Spruce,SE,SE_a_DBH_cm,200,0.5650565624807214,0.6848959522930905,0.1926765142952075,2.072150855892266,0.19267651429529833,0.19403557354961376,0.1940355735498772,0.2808549473026897,0.2927736110476592,2.072150855635015,2.0721508558420045
Spruce,SE,SE_a_H_m,200,0.6205286797037073,0.6205526450325379,0.1248472317772066,1.5273722875366356,0.12484723177724331,0.1261353376926913,0.13546992076398273,0.19277886385550125,1.3668103165063237,1.5273722873535998,1.5273722875010778
Spruce,SE,SE_a_BA_sq_m_sq_m,200,0.9051977196544628,0.72688439476818,0.2604356532395143,1.8962464794703733,0.2604356532396222,0.27513824496472583,0.2751382449652373,0.3984306287830196,1.8318950554713829,1.8962464794157607,1.896246479449487
Spruce,CI95_lo,CI95_lo_a0,200,-0.29346676336690974,0.28145481556689395,-0.865086596805875,-0.0427578420357936,-0.8650865967968345,-0.865086596780207,-0.20178381417034874,-0.19568717756689485,-0.15657365106460638,-0.11764548449504121,-0.042757842035928785
Spruce,CI95_lo,CI95_lo_a_DBH_cm,200,-2.5060539947409293,3.2596941645496016,-9.66860885554002,-0.6162681225046872,-9.668608854719224,-9.668608852199522,-1.5545552219668197,-1.13084533633843,-0.7423687931992153,-0.742368793198082,-0.6162681225050737
Spruce,CI95_lo,CI95_lo_a_H_m,200,-1.722687083964196,2.446059922406148,-5.165875110063606,0.2872979589374083,-5.165875109426966,-5.165875106673316,-4.793004528267644,-0.037562482829934005,0.19950738459486675,0.2083035262852688,0.2872979589372504
Spruce,CI95_lo,CI95_lo_a_BA_sq_m_sq_m,200,-2.6914759339962213,3.129160910505917,-7.485168556027803,-0.1512251867649688,-7.485168555938026,-7.48516855579284,-6.052833207395478,-0.543194160909646,-0.1662747303931573,-0.1662747303909582,-0.1512251867654356
Spruce,CI95_hi,CI95_hi_a0,200,0.42477662201822014,0.3290804700213812,0.0632824868571229,1.082668852145117,0.06328248685725797,0.2224794098403091,0.2224794107320524,0.3215021769445314,0.34178062842334833,1.0826688521194519,1.0826688521360994
Spruce,CI95_hi,CI95_hi_a_DBH_cm,200,2.3564303272398597,2.639680566187298,0.903977992192836,8.162882220275042,0.9039779921955109,0.9273665871853503,1.0417721378569966,1.2700648577687597,1.3673904247286552,8.162882215624007,8.16288221940064
Spruce,CI95_hi,CI95_hi_a_H_m,200,3.6171517511996023,2.89643412984154,1.293736636354298,7.977629976573038,1.2937366363544034,1.3616465241399707,1.365267433328608,1.6213585267612527,6.968815750317919,7.9776299740871615,7.977629975957293
Spruce,CI95_hi,CI95_hi_a_BA_sq_m_sq_m,200,5.098026944775774,3.18830942667567,2.0899031618774195,9.711183316476868,2.089903161877881,2.2013739110916086,2.2013739110938113,2.8326716259863947,8.832611625973096,9.711183313527581,9.71118331575393
